step,d0_x,d0_y,d0_z,d0_gx,d0_gy,d0_gz,d1_x,d1_y,d1_z,d1_gx,d1_gy,d1_gz,d2_x,d2_y,d2_z,d2_gx,d2_gy,d2_gz,d3_x,d3_y,d3_z,d3_gx,d3_gy,d3_gz,d4_x,d4_y,d4_z,d4_gx,d4_gy,d4_gz,d5_x,d5_y,d5_z,d5_gx,d5_gy,d5_gz,d6_x,d6_y,d6_z,d6_gx,d6_gy,d6_gz,d7_x,d7_y,d7_z,d7_gx,d7_gy,d7_gz
157,0.3281,0.1185,1.0371,0.2188,0.0541,1.0000,-0.3260,0.1789,1.1042,-0.2812,0.0541,1.0000,0.0445,-0.3290,1.0353,-0.0312,-0.3789,1.0000,-0.0562,0.6464,1.0806,-0.0312,0.4871,1.0000,0.5420,-0.1884,1.0781,0.4688,-0.3789,1.0000,-0.4574,-0.3631,1.0045,-0.5312,-0.3789,1.0000,0.8263,0.1385,1.0427,0.7188,0.0541,1.0000,-0.5235,0.4588,1.0011,-0.5312,0.4871,1.0000
158,0.3282,0.1163,1.0372,0.2188,0.0541,1.0000,-0.3243,0.1797,1.1027,-0.2812,0.0541,1.0000,0.0451,-0.3304,1.0354,-0.0312,-0.3789,1.0000,-0.0543,0.6462,1.0796,-0.0312,0.4871,1.0000,0.5437,-0.1906,1.0774,0.4688,-0.3789,1.0000,-0.4578,-0.3649,1.0053,-0.5312,-0.3789,1.0000,0.8269,0.1363,1.0426,0.7188,0.0541,1.0000,-0.5229,0.4582,1.0017,-0.5312,0.4871,1.0000
159,0.3284,0.1140,1.0371,0.2188,0.0541,1.0000,-0.3226,0.1804,1.1012,-0.2812,0.0541,1.0000,0.0457,-0.3319,1.0355,-0.0312,-0.3789,1.0000,-0.0523,0.6459,1.0786,-0.0312,0.4871,1.0000,0.5454,-0.1928,1.0766,0.4688,-0.3789,1.0000,-0.4583,-0.3666,1.0062,-0.5312,-0.3789,1.0000,0.8273,0.1340,1.0424,0.7188,0.0541,1.0000,-0.5224,0.4575,1.0024,-0.5312,0.4871,1.0000
160,0.3286,0.1118,1.0371,0.2188,0.0541,1.0000,-0.3210,0.1812,1.0999,-0.2812,0.0541,1.0000,0.0462,-0.3334,1.0357,-0.0312,-0.3789,1.0000,-0.0504,0.6456,1.0775,-0.0312,0.4871,1.0000,0.5471,-0.1949,1.0757,0.4688,-0.3789,1.0000,-0.4588,-0.3683,1.0072,-0.5312,-0.3789,1.0000,0.8277,0.1318,1.0423,0.7188,0.0541,1.0000,-0.5219,0.4570,1.0032,-0.5312,0.4871,1.0000
161,0.3286,0.1096,1.0371,0.2188,0.0541,1.0000,-0.3193,0.1818,1.0984,-0.2812,0.0541,1.0000,0.0468,-0.3348,1.0359,-0.0312,-0.3789,1.0000,-0.0485,0.6454,1.0764,-0.0312,0.4871,1.0000,0.5488,-0.1971,1.0749,0.4688,-0.3789,1.0000,-0.4593,-0.3700,1.0079,-0.5312,-0.3789,1.0000,0.8281,0.1297,1.0422,0.7188,0.0541,1.0000,-0.5214,0.4564,1.0039,-0.5312,0.4871,1.0000
162,0.3287,0.1074,1.0370,0.2188,0.0541,1.0000,-0.3176,0.1825,1.0969,-0.2812,0.0541,1.0000,0.0473,-0.3363,1.0359,-0.0312,-0.3789,1.0000,-0.0467,0.6450,1.0755,-0.0312,0.4871,1.0000,0.5503,-0.1992,1.0742,0.4688,-0.3789,1.0000,-0.4598,-0.3717,1.0086,-0.5312,-0.3789,1.0000,0.8284,0.1274,1.0421,0.7188,0.0541,1.0000,-0.5208,0.4558,1.0045,-0.5312,0.4871,1.0000
163,0.3287,0.1053,1.0368,0.2188,0.0541,1.0000,-0.3161,0.1831,1.0957,-0.2812,0.0541,1.0000,0.0477,-0.3377,1.0361,-0.0312,-0.3789,1.0000,-0.0449,0.6447,1.0745,-0.0312,0.4871,1.0000,0.5519,-0.2013,1.0733,0.4688,-0.3789,1.0000,-0.4604,-0.3733,1.0095,-0.5312,-0.3789,1.0000,0.8287,0.1253,1.0419,0.7188,0.0541,1.0000,-0.5204,0.4553,1.0053,-0.5312,0.4871,1.0000
164,0.3286,0.1031,1.0368,0.2188,0.0541,1.0000,-0.3145,0.1836,1.0946,-0.2812,0.0541,1.0000,0.0482,-0.3391,1.0362,-0.0312,-0.3789,1.0000,-0.0431,0.6444,1.0734,-0.0312,0.4871,1.0000,0.5535,-0.2035,1.0724,0.4688,-0.3789,1.0000,-0.4609,-0.3749,1.0102,-0.5312,-0.3789,1.0000,0.8290,0.1232,1.0418,0.7188,0.0541,1.0000,-0.5198,0.4548,1.0061,-0.5312,0.4871,1.0000
165,0.3286,0.1010,1.0368,0.2188,0.0541,1.0000,-0.3129,0.1842,1.0933,-0.2812,0.0541,1.0000,0.0486,-0.3406,1.0361,-0.0312,-0.3789,1.0000,-0.0415,0.6440,1.0726,-0.0312,0.4871,1.0000,0.5549,-0.2056,1.0717,0.4688,-0.3789,1.0000,-0.4614,-0.3765,1.0108,-0.5312,-0.3789,1.0000,0.8293,0.1211,1.0417,0.7188,0.0541,1.0000,-0.5192,0.4542,1.0068,-0.5312,0.4871,1.0000
166,0.3286,0.0990,1.0368,0.2188,0.0541,1.0000,-0.3114,0.1848,1.0921,-0.2812,0.0541,1.0000,0.0490,-0.3420,1.0361,-0.0312,-0.3789,1.0000,-0.0398,0.6436,1.0718,-0.0312,0.4871,1.0000,0.5563,-0.2077,1.0708,0.4688,-0.3789,1.0000,-0.4620,-0.3780,1.0117,-0.5312,-0.3789,1.0000,0.8296,0.1190,1.0414,0.7188,0.0541,1.0000,-0.5187,0.4537,1.0076,-0.5312,0.4871,1.0000
167,0.3285,0.0970,1.0370,0.2188,0.0541,1.0000,-0.3099,0.1852,1.0910,-0.2812,0.0541,1.0000,0.0493,-0.3435,1.0362,-0.0312,-0.3789,1.0000,-0.0381,0.6432,1.0708,-0.0312,0.4871,1.0000,0.5578,-0.2099,1.0698,0.4688,-0.3789,1.0000,-0.4625,-0.3795,1.0125,-0.5312,-0.3789,1.0000,0.8299,0.1170,1.0415,0.7188,0.0541,1.0000,-0.5182,0.4532,1.0084,-0.5312,0.4871,1.0000
168,0.3284,0.0950,1.0371,0.2188,0.0541,1.0000,-0.3084,0.1857,1.0897,-0.2812,0.0541,1.0000,0.0497,-0.3449,1.0362,-0.0312,-0.3789,1.0000,-0.0364,0.6428,1.0698,-0.0312,0.4871,1.0000,0.5590,-0.2121,1.0689,0.4688,-0.3789,1.0000,-0.4630,-0.3811,1.0131,-0.5312,-0.3789,1.0000,0.8301,0.1150,1.0416,0.7188,0.0541,1.0000,-0.5175,0.4527,1.0091,-0.5312,0.4871,1.0000
169,0.3284,0.0931,1.0371,0.2188,0.0541,1.0000,-0.3069,0.1862,1.0883,-0.2812,0.0541,1.0000,0.0500,-0.3465,1.0362,-0.0312,-0.3789,1.0000,-0.0348,0.6422,1.0689,-0.0312,0.4871,1.0000,0.5603,-0.2142,1.0680,0.4688,-0.3789,1.0000,-0.4635,-0.3825,1.0140,-0.5312,-0.3789,1.0000,0.8303,0.1130,1.0415,0.7188,0.0541,1.0000,-0.5170,0.4522,1.0098,-0.5312,0.4871,1.0000
170,0.3283,0.0911,1.0372,0.2188,0.0541,1.0000,-0.3055,0.1866,1.0872,-0.2812,0.0541,1.0000,0.0503,-0.3479,1.0363,-0.0312,-0.3789,1.0000,-0.0332,0.6418,1.0679,-0.0312,0.4871,1.0000,0.5616,-0.2164,1.0671,0.4688,-0.3789,1.0000,-0.4640,-0.3840,1.0149,-0.5312,-0.3789,1.0000,0.8305,0.1111,1.0414,0.7188,0.0541,1.0000,-0.5164,0.4517,1.0105,-0.5312,0.4871,1.0000
171,0.3282,0.0893,1.0375,0.2188,0.0541,1.0000,-0.3040,0.1869,1.0861,-0.2812,0.0541,1.0000,0.0507,-0.3494,1.0364,-0.0312,-0.3789,1.0000,-0.0315,0.6412,1.0668,-0.0312,0.4871,1.0000,0.5628,-0.2186,1.0663,0.4688,-0.3789,1.0000,-0.4644,-0.3855,1.0156,-0.5312,-0.3789,1.0000,0.8307,0.1092,1.0415,0.7188,0.0541,1.0000,-0.5157,0.4512,1.0111,-0.5312,0.4871,1.0000
172,0.3282,0.0874,1.0375,0.2188,0.0541,1.0000,-0.3025,0.1872,1.0848,-0.2812,0.0541,1.0000,0.0510,-0.3509,1.0365,-0.0312,-0.3789,1.0000,-0.0300,0.6406,1.0658,-0.0312,0.4871,1.0000,0.5639,-0.2208,1.0656,0.4688,-0.3789,1.0000,-0.4649,-0.3869,1.0164,-0.5312,-0.3789,1.0000,0.8309,0.1072,1.0412,0.7188,0.0541,1.0000,-0.5151,0.4507,1.0117,-0.5312,0.4871,1.0000
173,0.3282,0.0856,1.0377,0.2188,0.0541,1.0000,-0.3011,0.1875,1.0837,-0.2812,0.0541,1.0000,0.0513,-0.3523,1.0367,-0.0312,-0.3789,1.0000,-0.0284,0.6400,1.0649,-0.0312,0.4871,1.0000,0.5651,-0.2229,1.0647,0.4688,-0.3789,1.0000,-0.4653,-0.3883,1.0173,-0.5312,-0.3789,1.0000,0.8310,0.1053,1.0409,0.7188,0.0541,1.0000,-0.5145,0.4502,1.0125,-0.5312,0.4871,1.0000
174,0.3281,0.0838,1.0379,0.2188,0.0541,1.0000,-0.2997,0.1877,1.0826,-0.2812,0.0541,1.0000,0.0516,-0.3536,1.0369,-0.0312,-0.3789,1.0000,-0.0269,0.6393,1.0638,-0.0312,0.4871,1.0000,0.5662,-0.2251,1.0640,0.4688,-0.3789,1.0000,-0.4657,-0.3897,1.0180,-0.5312,-0.3789,1.0000,0.8311,0.1034,1.0409,0.7188,0.0541,1.0000,-0.5138,0.4498,1.0131,-0.5312,0.4871,1.0000
175,0.3281,0.0820,1.0379,0.2188,0.0541,1.0000,-0.2982,0.1880,1.0813,-0.2812,0.0541,1.0000,0.0519,-0.3551,1.0370,-0.0312,-0.3789,1.0000,-0.0254,0.6386,1.0630,-0.0312,0.4871,1.0000,0.5673,-0.2273,1.0634,0.4688,-0.3789,1.0000,-0.4661,-0.3911,1.0187,-0.5312,-0.3789,1.0000,0.8312,0.1015,1.0407,0.7188,0.0541,1.0000,-0.5132,0.4493,1.0136,-0.5312,0.4871,1.0000
176,0.3281,0.0803,1.0380,0.2188,0.0541,1.0000,-0.2968,0.1882,1.0801,-0.2812,0.0541,1.0000,0.0522,-0.3564,1.0372,-0.0312,-0.3789,1.0000,-0.0239,0.6378,1.0621,-0.0312,0.4871,1.0000,0.5684,-0.2293,1.0627,0.4688,-0.3789,1.0000,-0.4665,-0.3924,1.0194,-0.5312,-0.3789,1.0000,0.8313,0.0996,1.0405,0.7188,0.0541,1.0000,-0.5126,0.4489,1.0142,-0.5312,0.4871,1.0000
177,0.3280,0.0786,1.0382,0.2188,0.0541,1.0000,-0.2954,0.1882,1.0791,-0.2812,0.0541,1.0000,0.0525,-0.3576,1.0374,-0.0312,-0.3789,1.0000,-0.0224,0.6371,1.0611,-0.0312,0.4871,1.0000,0.5694,-0.2315,1.0620,0.4688,-0.3789,1.0000,-0.4668,-0.3938,1.0201,-0.5312,-0.3789,1.0000,0.8313,0.0978,1.0405,0.7188,0.0541,1.0000,-0.5120,0.4485,1.0148,-0.5312,0.4871,1.0000
178,0.3281,0.0770,1.0383,0.2188,0.0541,1.0000,-0.2940,0.1883,1.0780,-0.2812,0.0541,1.0000,0.0528,-0.3589,1.0375,-0.0312,-0.3789,1.0000,-0.0209,0.6362,1.0603,-0.0312,0.4871,1.0000,0.5704,-0.2336,1.0615,0.4688,-0.3789,1.0000,-0.4672,-0.3951,1.0207,-0.5312,-0.3789,1.0000,0.8313,0.0961,1.0406,0.7188,0.0541,1.0000,-0.5114,0.4481,1.0152,-0.5312,0.4871,1.0000
179,0.3280,0.0753,1.0383,0.2188,0.0541,1.0000,-0.2926,0.1884,1.0767,-0.2812,0.0541,1.0000,0.0530,-0.3602,1.0375,-0.0312,-0.3789,1.0000,-0.0195,0.6354,1.0595,-0.0312,0.4871,1.0000,0.5713,-0.2356,1.0610,0.4688,-0.3789,1.0000,-0.4676,-0.3963,1.0214,-0.5312,-0.3789,1.0000,0.8313,0.0942,1.0404,0.7188,0.0541,1.0000,-0.5109,0.4477,1.0158,-0.5312,0.4871,1.0000
180,0.3279,0.0738,1.0384,0.2188,0.0541,1.0000,-0.2912,0.1884,1.0757,-0.2812,0.0541,1.0000,0.0533,-0.3614,1.0377,-0.0312,-0.3789,1.0000,-0.0180,0.6347,1.0587,-0.0312,0.4871,1.0000,0.5723,-0.2376,1.0603,0.4688,-0.3789,1.0000,-0.4679,-0.3976,1.0220,-0.5312,-0.3789,1.0000,0.8313,0.0924,1.0403,0.7188,0.0541,1.0000,-0.5104,0.4474,1.0162,-0.5312,0.4871,1.0000
181,0.3278,0.0722,1.0384,0.2188,0.0541,1.0000,-0.2899,0.1884,1.0748,-0.2812,0.0541,1.0000,0.0536,-0.3626,1.0377,-0.0312,-0.3789,1.0000,-0.0165,0.6338,1.0579,-0.0312,0.4871,1.0000,0.5731,-0.2396,1.0598,0.4688,-0.3789,1.0000,-0.4682,-0.3988,1.0224,-0.5312,-0.3789,1.0000,0.8313,0.0907,1.0404,0.7188,0.0541,1.0000,-0.5099,0.4470,1.0166,-0.5312,0.4871,1.0000
182,0.3277,0.0707,1.0383,0.2188,0.0541,1.0000,-0.2886,0.1884,1.0737,-0.2812,0.0541,1.0000,0.0539,-0.3639,1.0377,-0.0312,-0.3789,1.0000,-0.0151,0.6330,1.0573,-0.0312,0.4871,1.0000,0.5740,-0.2416,1.0592,0.4688,-0.3789,1.0000,-0.4686,-0.4000,1.0229,-0.5312,-0.3789,1.0000,0.8312,0.0890,1.0402,0.7188,0.0541,1.0000,-0.5094,0.4466,1.0169,-0.5312,0.4871,1.0000
183,0.3275,0.0692,1.0383,0.2188,0.0541,1.0000,-0.2873,0.1883,1.0728,-0.2812,0.0541,1.0000,0.0541,-0.3651,1.0378,-0.0312,-0.3789,1.0000,-0.0138,0.6322,1.0566,-0.0312,0.4871,1.0000,0.5748,-0.2435,1.0586,0.4688,-0.3789,1.0000,-0.4690,-0.4012,1.0234,-0.5312,-0.3789,1.0000,0.8312,0.0873,1.0400,0.7188,0.0541,1.0000,-0.5090,0.4463,1.0173,-0.5312,0.4871,1.0000
184,0.3273,0.0677,1.0382,0.2188,0.0541,1.0000,-0.2861,0.1882,1.0720,-0.2812,0.0541,1.0000,0.0543,-0.3663,1.0379,-0.0312,-0.3789,1.0000,-0.0124,0.6314,1.0559,-0.0312,0.4871,1.0000,0.5756,-0.2455,1.0580,0.4688,-0.3789,1.0000,-0.4694,-0.4024,1.0238,-0.5312,-0.3789,1.0000,0.8311,0.0857,1.0400,0.7188,0.0541,1.0000,-0.5086,0.4459,1.0175,-0.5312,0.4871,1.0000
185,0.3272,0.0662,1.0381,0.2188,0.0541,1.0000,-0.2848,0.1882,1.0711,-0.2812,0.0541,1.0000,0.0545,-0.3675,1.0379,-0.0312,-0.3789,1.0000,-0.0111,0.6306,1.0554,-0.0312,0.4871,1.0000,0.5763,-0.2474,1.0574,0.4688,-0.3789,1.0000,-0.4698,-0.4035,1.0241,-0.5312,-0.3789,1.0000,0.8310,0.0841,1.0400,0.7188,0.0541,1.0000,-0.5083,0.4454,1.0177,-0.5312,0.4871,1.0000
186,0.3269,0.0647,1.0379,0.2188,0.0541,1.0000,-0.2836,0.1881,1.0703,-0.2812,0.0541,1.0000,0.0547,-0.3687,1.0379,-0.0312,-0.3789,1.0000,-0.0098,0.6299,1.0549,-0.0312,0.4871,1.0000,0.5770,-0.2494,1.0567,0.4688,-0.3789,1.0000,-0.4703,-0.4047,1.0245,-0.5312,-0.3789,1.0000,0.8309,0.0825,1.0398,0.7188,0.0541,1.0000,-0.5079,0.4450,1.0180,-0.5312,0.4871,1.0000
187,0.3266,0.0632,1.0377,0.2188,0.0541,1.0000,-0.2825,0.1880,1.0695,-0.2812,0.0541,1.0000,0.0549,-0.3698,1.0380,-0.0312,-0.3789,1.0000,-0.0085,0.6291,1.0543,-0.0312,0.4871,1.0000,0.5777,-0.2514,1.0560,0.4688,-0.3789,1.0000,-0.4707,-0.4059,1.0248,-0.5312,-0.3789,1.0000,0.8308,0.0809,1.0397,0.7188,0.0541,1.0000,-0.5076,0.4445,1.0182,-0.5312,0.4871,1.0000
188,0.3263,0.0617,1.0375,0.2188,0.0541,1.0000,-0.2813,0.1879,1.0686,-0.2812,0.0541,1.0000,0.0550,-0.3710,1.0378,-0.0312,-0.3789,1.0000,-0.0073,0.6283,1.0538,-0.0312,0.4871,1.0000,0.5783,-0.2533,1.0554,0.4688,-0.3789,1.0000,-0.4713,-0.4070,1.0250,-0.5312,-0.3789,1.0000,0.8306,0.0794,1.0398,0.7188,0.0541,1.0000,-0.5074,0.4440,1.0183,-0.5312,0.4871,1.0000
189,0.3260,0.0602,1.0373,0.2188,0.0541,1.0000,-0.2802,0.1878,1.0677,-0.2812,0.0541,1.0000,0.0551,-0.3722,1.0377,-0.0312,-0.3789,1.0000,-0.0062,0.6276,1.0533,-0.0312,0.4871,1.0000,0.5790,-0.2552,1.0547,0.4688,-0.3789,1.0000,-0.4718,-0.4081,1.0254,-0.5312,-0.3789,1.0000,0.8305,0.0778,1.0395,0.7188,0.0541,1.0000,-0.5072,0.4435,1.0186,-0.5312,0.4871,1.0000
190,0.3256,0.0587,1.0373,0.2188,0.0541,1.0000,-0.2791,0.1877,1.0670,-0.2812,0.0541,1.0000,0.0552,-0.3733,1.0377,-0.0312,-0.3789,1.0000,-0.0050,0.6269,1.0527,-0.0312,0.4871,1.0000,0.5796,-0.2573,1.0540,0.4688,-0.3789,1.0000,-0.4723,-0.4093,1.0258,-0.5312,-0.3789,1.0000,0.8303,0.0762,1.0394,0.7188,0.0541,1.0000,-0.5069,0.4430,1.0188,-0.5312,0.4871,1.0000
191,0.3253,0.0573,1.0372,0.2188,0.0541,1.0000,-0.2780,0.1876,1.0662,-0.2812,0.0541,1.0000,0.0553,-0.3744,1.0377,-0.0312,-0.3789,1.0000,-0.0039,0.6262,1.0521,-0.0312,0.4871,1.0000,0.5802,-0.2592,1.0535,0.4688,-0.3789,1.0000,-0.4729,-0.4104,1.0260,-0.5312,-0.3789,1.0000,0.8301,0.0747,1.0393,0.7188,0.0541,1.0000,-0.5068,0.4424,1.0190,-0.5312,0.4871,1.0000
192,0.3249,0.0558,1.0371,0.2188,0.0541,1.0000,-0.2770,0.1874,1.0654,-0.2812,0.0541,1.0000,0.0555,-0.3756,1.0377,-0.0312,-0.3789,1.0000,-0.0028,0.6255,1.0516,-0.0312,0.4871,1.0000,0.5808,-0.2611,1.0530,0.4688,-0.3789,1.0000,-0.4735,-0.4115,1.0264,-0.5312,-0.3789,1.0000,0.8299,0.0731,1.0390,0.7188,0.0541,1.0000,-0.5067,0.4418,1.0193,-0.5312,0.4871,1.0000
193,0.3245,0.0544,1.0372,0.2188,0.0541,1.0000,-0.2759,0.1872,1.0646,-0.2812,0.0541,1.0000,0.0556,-0.3766,1.0378,-0.0312,-0.3789,1.0000,-0.0017,0.6247,1.0510,-0.0312,0.4871,1.0000,0.5814,-0.2631,1.0525,0.4688,-0.3789,1.0000,-0.4740,-0.4126,1.0268,-0.5312,-0.3789,1.0000,0.8297,0.0715,1.0387,0.7188,0.0541,1.0000,-0.5065,0.4412,1.0196,-0.5312,0.4871,1.0000
194,0.3242,0.0530,1.0372,0.2188,0.0541,1.0000,-0.2750,0.1870,1.0638,-0.2812,0.0541,1.0000,0.0557,-0.3777,1.0380,-0.0312,-0.3789,1.0000,-0.0005,0.6240,1.0504,-0.0312,0.4871,1.0000,0.5819,-0.2650,1.0521,0.4688,-0.3789,1.0000,-0.4746,-0.4137,1.0271,-0.5312,-0.3789,1.0000,0.8293,0.0700,1.0386,0.7188,0.0541,1.0000,-0.5063,0.4406,1.0200,-0.5312,0.4871,1.0000
195,0.3238,0.0516,1.0371,0.2188,0.0541,1.0000,-0.2740,0.1867,1.0629,-0.2812,0.0541,1.0000,0.0558,-0.3788,1.0380,-0.0312,-0.3789,1.0000,0.0005,0.6232,1.0499,-0.0312,0.4871,1.0000,0.5825,-0.2668,1.0517,0.4688,-0.3789,1.0000,-0.4752,-0.4148,1.0273,-0.5312,-0.3789,1.0000,0.8290,0.0685,1.0383,0.7188,0.0541,1.0000,-0.5062,0.4401,1.0203,-0.5312,0.4871,1.0000
196,0.3233,0.0503,1.0371,0.2188,0.0541,1.0000,-0.2730,0.1864,1.0621,-0.2812,0.0541,1.0000,0.0559,-0.3798,1.0380,-0.0312,-0.3789,1.0000,0.0016,0.6224,1.0494,-0.0312,0.4871,1.0000,0.5830,-0.2687,1.0512,0.4688,-0.3789,1.0000,-0.4757,-0.4158,1.0278,-0.5312,-0.3789,1.0000,0.8287,0.0670,1.0381,0.7188,0.0541,1.0000,-0.5061,0.4395,1.0207,-0.5312,0.4871,1.0000
197,0.3230,0.0490,1.0372,0.2188,0.0541,1.0000,-0.2720,0.1860,1.0613,-0.2812,0.0541,1.0000,0.0560,-0.3808,1.0380,-0.0312,-0.3789,1.0000,0.0026,0.6216,1.0488,-0.0312,0.4871,1.0000,0.5834,-0.2705,1.0508,0.4688,-0.3789,1.0000,-0.4763,-0.4169,1.0282,-0.5312,-0.3789,1.0000,0.8283,0.0655,1.0380,0.7188,0.0541,1.0000,-0.5060,0.4389,1.0210,-0.5312,0.4871,1.0000
198,0.3226,0.0476,1.0371,0.2188,0.0541,1.0000,-0.2710,0.1857,1.0603,-0.2812,0.0541,1.0000,0.0560,-0.3819,1.0378,-0.0312,-0.3789,1.0000,0.0036,0.6208,1.0483,-0.0312,0.4871,1.0000,0.5839,-0.2722,1.0505,0.4688,-0.3789,1.0000,-0.4769,-0.4180,1.0284,-0.5312,-0.3789,1.0000,0.8279,0.0641,1.0378,0.7188,0.0541,1.0000,-0.5059,0.4384,1.0214,-0.5312,0.4871,1.0000
199,0.3222,0.0463,1.0370,0.2188,0.0541,1.0000,-0.2700,0.1853,1.0594,-0.2812,0.0541,1.0000,0.0561,-0.3830,1.0376,-0.0312,-0.3789,1.0000,0.0046,0.6200,1.0478,-0.0312,0.4871,1.0000,0.5843,-0.2740,1.0500,0.4688,-0.3789,1.0000,-0.4774,-0.4190,1.0289,-0.5312,-0.3789,1.0000,0.8275,0.0626,1.0375,0.7188,0.0541,1.0000,-0.5057,0.4379,1.0218,-0.5312,0.4871,1.0000
200,0.3218,0.0451,1.0370,0.2188,0.0541,1.0000,-0.2690,0.1848,1.0586,-0.2812,0.0541,1.0000,0.0562,-0.3840,1.0376,-0.0312,-0.3789,1.0000,0.0056,0.6191,1.0473,-0.0312,0.4871,1.0000,0.5847,-0.2758,1.0496,0.4688,-0.3789,1.0000,-0.4779,-0.4200,1.0294,-0.5312,-0.3789,1.0000,0.8271,0.0611,1.0374,0.7188,0.0541,1.0000,-0.5055,0.4374,1.0222,-0.5312,0.4871,1.0000
201,0.3214,0.0438,1.0369,0.2188,0.0541,1.0000,-0.2680,0.1844,1.0578,-0.2812,0.0541,1.0000,0.0562,-0.3851,1.0376,-0.0312,-0.3789,1.0000,0.0066,0.6182,1.0466,-0.0312,0.4871,1.0000,0.5851,-0.2775,1.0492,0.4688,-0.3789,1.0000,-0.4785,-0.4210,1.0296,-0.5312,-0.3789,1.0000,0.8266,0.0597,1.0373,0.7188,0.0541,1.0000,-0.5054,0.4369,1.0225,-0.5312,0.4871,1.0000
202,0.3210,0.0425,1.0368,0.2188,0.0541,1.0000,-0.2670,0.1840,1.0569,-0.2812,0.0541,1.0000,0.0562,-0.3862,1.0374,-0.0312,-0.3789,1.0000,0.0076,0.6174,1.0462,-0.0312,0.4871,1.0000,0.5855,-0.2792,1.0487,0.4688,-0.3789,1.0000,-0.4790,-0.4220,1.0297,-0.5312,-0.3789,1.0000,0.8263,0.0582,1.0371,0.7188,0.0541,1.0000,-0.5052,0.4364,1.0228,-0.5312,0.4871,1.0000
203,0.3206,0.0413,1.0368,0.2188,0.0541,1.0000,-0.2660,0.1835,1.0562,-0.2812,0.0541,1.0000,0.0561,-0.3871,1.0374,-0.0312,-0.3789,1.0000,0.0085,0.6166,1.0458,-0.0312,0.4871,1.0000,0.5858,-0.2810,1.0482,0.4688,-0.3789,1.0000,-0.4796,-0.4230,1.0300,-0.5312,-0.3789,1.0000,0.8258,0.0567,1.0370,0.7188,0.0541,1.0000,-0.5050,0.4359,1.0231,-0.5312,0.4871,1.0000
204,0.3201,0.0401,1.0368,0.2188,0.0541,1.0000,-0.2650,0.1831,1.0555,-0.2812,0.0541,1.0000,0.0561,-0.3882,1.0374,-0.0312,-0.3789,1.0000,0.0095,0.6157,1.0454,-0.0312,0.4871,1.0000,0.5861,-0.2826,1.0477,0.4688,-0.3789,1.0000,-0.4802,-0.4240,1.0301,-0.5312,-0.3789,1.0000,0.8254,0.0553,1.0371,0.7188,0.0541,1.0000,-0.5049,0.4354,1.0234,-0.5312,0.4871,1.0000
205,0.3196,0.0388,1.0367,0.2188,0.0541,1.0000,-0.2639,0.1826,1.0548,-0.2812,0.0541,1.0000,0.0560,-0.3893,1.0372,-0.0312,-0.3789,1.0000,0.0103,0.6149,1.0451,-0.0312,0.4871,1.0000,0.5865,-0.2844,1.0472,0.4688,-0.3789,1.0000,-0.4808,-0.4250,1.0302,-0.5312,-0.3789,1.0000,0.8251,0.0539,1.0370,0.7188,0.0541,1.0000,-0.5047,0.4350,1.0237,-0.5312,0.4871,1.0000
206,0.3191,0.0376,1.0365,0.2188,0.0541,1.0000,-0.2629,0.1821,1.0542,-0.2812,0.0541,1.0000,0.0560,-0.3903,1.0371,-0.0312,-0.3789,1.0000,0.0112,0.6141,1.0450,-0.0312,0.4871,1.0000,0.5868,-0.2862,1.0467,0.4688,-0.3789,1.0000,-0.4813,-0.4259,1.0304,-0.5312,-0.3789,1.0000,0.8247,0.0524,1.0370,0.7188,0.0541,1.0000,-0.5045,0.4345,1.0241,-0.5312,0.4871,1.0000
207,0.3187,0.0364,1.0365,0.2188,0.0541,1.0000,-0.2620,0.1817,1.0537,-0.2812,0.0541,1.0000,0.0559,-0.3913,1.0371,-0.0312,-0.3789,1.0000,0.0121,0.6132,1.0445,-0.0312,0.4871,1.0000,0.5870,-0.2879,1.0463,0.4688,-0.3789,1.0000,-0.4820,-0.4268,1.0307,-0.5312,-0.3789,1.0000,0.8243,0.0511,1.0370,0.7188,0.0541,1.0000,-0.5043,0.4340,1.0243,-0.5312,0.4871,1.0000
208,0.3182,0.0352,1.0364,0.2188,0.0541,1.0000,-0.2610,0.1812,1.0531,-0.2812,0.0541,1.0000,0.0558,-0.3924,1.0369,-0.0312,-0.3789,1.0000,0.0130,0.6124,1.0440,-0.0312,0.4871,1.0000,0.5873,-0.2896,1.0459,0.4688,-0.3789,1.0000,-0.4826,-0.4278,1.0308,-0.5312,-0.3789,1.0000,0.8240,0.0498,1.0371,0.7188,0.0541,1.0000,-0.5042,0.4335,1.0246,-0.5312,0.4871,1.0000
209,0.3177,0.0340,1.0362,0.2188,0.0541,1.0000,-0.2601,0.1807,1.0526,-0.2812,0.0541,1.0000,0.0558,-0.3934,1.0368,-0.0312,-0.3789,1.0000,0.0138,0.6115,1.0437,-0.0312,0.4871,1.0000,0.5875,-0.2914,1.0454,0.4688,-0.3789,1.0000,-0.4832,-0.4287,1.0311,-0.5312,-0.3789,1.0000,0.8236,0.0484,1.0370,0.7188,0.0541,1.0000,-0.5040,0.4331,1.0249,-0.5312,0.4871,1.0000
